INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.11.5 (main, Sep 17 2025, 01:04:48) [MSC v.1944 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.5 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "C:\\Users\\natha\\Desktop\\Projects\\input-peripherals\\forty\\40+\\40%+-with-fkeys.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "S{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'Net-(U3-P0.18{slash}~{RESET})', 'GND'}): ['SW1'], frozenset({'Col 14', 'Row 3'}): ['S55'], frozenset({'Col 13', 'Row 3'}): ['S54'], frozenset({'Row 3', 'Col 12'}): ['S53'], frozenset({'Row 3', 'Col 8'}): ['S52'], frozenset({'Col 4', 'Row 3'}): ['S51'], frozenset({'Row 3', 'Col 3'}): ['S50'], frozenset({'Col 2', 'Row 3'}): ['S49'], frozenset({'Col 1', 'Row 3'}): ['S48'], frozenset({'Col 0', 'Row 3'}): ['S47'], frozenset({'Col 14', 'Row 2'}): ['S46'], frozenset({'Col 13', 'Row 2'}): ['S45'], frozenset({'Col 12', 'Row 2'}): ['S44'], frozenset({'Col 11', 'Row 2'}): ['S43'], frozenset({'Col 10', 'Row 2'}): ['S42'], frozenset({'Col 9', 'Row 2'}): ['S41'], frozenset({'Col 8', 'Row 2'}): ['S40'], frozenset({'Col 7', 'Row 2'}): ['S39'], frozenset({'Col 6', 'Row 2'}): ['S38'], frozenset({'Col 5', 'Row 2'}): ['S37'], frozenset({'Col 4', 'Row 2'}): ['S36'], frozenset({'Col 3', 'Row 2'}): ['S35'], frozenset({'Col 2', 'Row 2'}): ['S34'], frozenset({'Col 1', 'Row 2'}): ['S33'], frozenset({'Col 0', 'Row 2'}): ['S32'], frozenset({'Col 14', 'Row 1'}): ['S31'], frozenset({'Col 13', 'Row 1'}): ['S30'], frozenset({'Row 1', 'Col 12'}): ['S29'], frozenset({'Col 11', 'Row 1'}): ['S28'], frozenset({'Row 1', 'Col 10'}): ['S27'], frozenset({'Col 9', 'Row 1'}): ['S26'], frozenset({'Col 8', 'Row 1'}): ['S25'], frozenset({'Col 7', 'Row 1'}): ['S24'], frozenset({'Col 6', 'Row 1'}): ['S23'], frozenset({'Col 5', 'Row 1'}): ['S22'], frozenset({'Col 4', 'Row 1'}): ['S21'], frozenset({'Row 1', 'Col 3'}): ['S20'], frozenset({'Col 2', 'Row 1'}): ['S19'], frozenset({'Col 1', 'Row 1'}): ['S18'], frozenset({'Col 0', 'Row 1'}): ['S17'], frozenset({'Col 15', 'Row 0'}): ['S16'], frozenset({'Col 14', 'Row 0'}): ['S15'], frozenset({'Col 13', 'Row 0'}): ['S14'], frozenset({'Row 0', 'Col 12'}): ['S13'], frozenset({'Col 11', 'Row 0'}): ['S12'], frozenset({'Col 10', 'Row 0'}): ['S11'], frozenset({'Col 9', 'Row 0'}): ['S10'], frozenset({'Col 8', 'Row 0'}): ['S9'], frozenset({'Col 7', 'Row 0'}): ['S8'], frozenset({'Col 6', 'Row 0'}): ['S7'], frozenset({'Col 5', 'Row 0'}): ['S6'], frozenset({'Col 4', 'Row 0'}): ['S5'], frozenset({'Row 0', 'Col 3'}): ['S4'], frozenset({'Col 2', 'Row 0'}): ['S3'], frozenset({'Col 1', 'Row 0'}): ['S2'], frozenset({'Col 0', 'Row 0'}): ['S1']})
DEBUG: key_placer.py:145: Diodes by switch: {'S55': ['D55'], 'S54': ['D54'], 'S53': ['D53'], 'S52': ['D52'], 'S51': ['D51'], 'S50': ['D50'], 'S49': ['D49'], 'S48': ['D48'], 'S47': ['D47'], 'S46': ['D46'], 'S45': ['D45'], 'S44': ['D44'], 'S43': ['D43'], 'S42': ['D42'], 'S41': ['D41'], 'S40': ['D40'], 'S39': ['D39'], 'S38': ['D38'], 'S37': ['D37'], 'S36': ['D36'], 'S35': ['D35'], 'S34': ['D34'], 'S33': ['D33'], 'S32': ['D32'], 'S31': ['D31'], 'S30': ['D30'], 'S29': ['D29'], 'S28': ['D28'], 'S27': ['D27'], 'S26': ['D26'], 'S25': ['D25'], 'S24': ['D24'], 'S23': ['D23'], 'S22': ['D22'], 'S21': ['D21'], 'S20': ['D20'], 'S19': ['D19'], 'S18': ['D18'], 'S17': ['D17'], 'S16': ['D16'], 'S15': ['D15'], 'S14': ['D14'], 'S13': ['D13'], 'S12': ['D12'], 'S11': ['D11'], 'S10': ['D10'], 'S9': ['D9'], 'S8': ['D8'], 'S7': ['D7'], 'S6': ['D6'], 'S5': ['D5'], 'S4': ['D4'], 'S3': ['D3'], 'S2': ['D2'], 'S1': ['D1']}
INFO: kle_serial.py:931: User layout: [{'name': '40%+ with fkeys', 'author': 'nathan ge'}, ['F1', 'F5', {'x': 0.25}, 'Esc', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n}', 'Delete'], ['F2', 'F6', {'x': 0.25, 'w': 1.25}, 'Tab', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 1.75}, 'Return'], ['F3', 'F7', {'x': 0.25, 'w': 1.75}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', 'Hyper', {'w': 1.25}, 'Shift'], ['F4', 'F8', {'x': 0.25, 'a': 7, 'w': 1.25}, '', {'a': 4}, 'Alt', {'w': 1.5}, '⌘', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.5}, '⌘', 'Alt', {'a': 7, 'w': 1.5}, '']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
DEBUG: board_modifier.py:620: Routing pad 'S16:1' at (326112500, 34100000) with pad 'U3:AD10' at (387762500, 28575000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(326112500, 34100000), (382237500, 34100000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(326112500, 34100000), (331637500, 28575000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(331637500, 28575000), (387762500, 28575000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing Col 6 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S7:1' at (153352500, 35560000) with pad 'S23:1' at (159425000, 53150000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(153352500, 35560000), (153352500, 47077500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(153352500, 47077500), (159425000, 53150000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S23:1' at (158115000, 54610000) with pad 'S38:1' at (168950000, 72200000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(158115000, 54610000), (158115000, 61365000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(158115000, 61365000), (168950000, 72200000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S38:1' at (168950000, 72200000) with pad 'U3:L1' at (385262500, 25075000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(168950000, 72200000), (338137500, 72200000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(168950000, 72200000), (216075000, 25075000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing Row 1 pads
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D17:1' at (43180000, 61830000) with pad 'D18:1' at (62230000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43180000, 61830000), (62230000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D18:1' at (62230000, 61830000) with pad 'D19:1' at (88423750, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(62230000, 61830000), (88423750, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D19:1' at (88423750, 61830000) with pad 'D20:1' at (109855000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(88423750, 61830000), (109855000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D20:1' at (109855000, 61830000) with pad 'D21:1' at (128905000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(109855000, 61830000), (128905000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D21:1' at (128905000, 61830000) with pad 'D22:1' at (147955000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(128905000, 61830000), (147955000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D22:1' at (147955000, 61830000) with pad 'D23:1' at (167005000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(147955000, 61830000), (167005000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D23:1' at (167005000, 61830000) with pad 'D24:1' at (186055000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(167005000, 61830000), (186055000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D24:1' at (186055000, 61830000) with pad 'D25:1' at (205105000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(186055000, 61830000), (205105000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D25:1' at (205105000, 61830000) with pad 'D26:1' at (224155000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(205105000, 61830000), (224155000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D26:1' at (224155000, 61830000) with pad 'D27:1' at (243205000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(224155000, 61830000), (243205000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D27:1' at (243205000, 61830000) with pad 'D28:1' at (262255000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(243205000, 61830000), (262255000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D28:1' at (262255000, 61830000) with pad 'D29:1' at (281305000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(262255000, 61830000), (281305000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D29:1' at (281305000, 61830000) with pad 'D30:1' at (300355000, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281305000, 61830000), (300355000, 61830000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'D30:1' at (300355000, 61830000) with pad 'D31:1' at (326548750, 61830000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(300355000, 61830000), (326548750, 61830000)]
INFO: board_modifier.py:469: Track added
WARNING: board_modifier.py:537: Could not route pads, no common layers found
DEBUG: key_placer.py:899: Routing Col 9 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S10:1' at (210502500, 35560000) with pad 'S26:1' at (216575000, 53150000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(210502500, 35560000), (210502500, 47077500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(210502500, 47077500), (216575000, 53150000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S26:1' at (215265000, 54610000) with pad 'S41:1' at (226100000, 72200000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(215265000, 54610000), (215265000, 61365000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(215265000, 61365000), (226100000, 72200000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S41:1' at (226100000, 72200000) with pad 'U3:L24' at (391762500, 25075000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(226100000, 72200000), (344637500, 72200000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(226100000, 72200000), (273225000, 25075000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
DEBUG: key_placer.py:899: Routing Col 10 pads
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S11:1' at (229552500, 35560000) with pad 'S27:1' at (235625000, 53150000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(229552500, 35560000), (229552500, 47077500)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(229552500, 47077500), (235625000, 53150000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S27:1' at (234315000, 54610000) with pad 'S42:1' at (245150000, 72200000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(234315000, 54610000), (234315000, 61365000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(234315000, 61365000), (245150000, 72200000)]
INFO: board_modifier.py:469: Track added
DEBUG: board_modifier.py:541: Routing at F.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S42:1' at (245150000, 72200000) with pad 'U3:J24' at (391762500, 24575000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(245150000, 72200000), (344137500, 72200000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(245150000, 72200000), (292775000, 24575000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:520: Removing dangling tracks
INFO: key_placer.py:532: Removing 9f9f758d-65af-400f-b8ef-5ed07d662ed0
INFO: key_placer.py:532: Removing 49f53011-ae0c-4f6f-bda1-e7b09ed70f0b
INFO: key_placer.py:532: Removing 009d0006-fa03-4f42-a105-3f27e0e5bd49
INFO: key_placer.py:532: Removing 97a00ee4-9c69-4720-9927-78d95bfe8b6a
INFO: key_placer.py:532: Removing e35d6e43-ffaa-40e7-971b-8609947a21d4
INFO: key_placer.py:532: Removing 2900fd11-784c-4530-a780-4d0024d95829
INFO: key_placer.py:532: Removing f4ed94b0-6919-48ce-8bd6-077bca396a60
INFO: key_placer.py:532: Removing 2874cc03-102c-4337-a572-87464d250b77
INFO: key_placer.py:532: Removing cce2f899-7a71-4513-a2b4-f6e9423e0654
INFO: key_placer.py:532: Removing fa7ef4dd-45f1-4036-be3f-3482240d9048
INFO: key_placer.py:532: Removing 3b87e53c-4445-499a-b582-dee8e82901f3
INFO: key_placer.py:532: Removing a9b9456d-724d-4edf-9dbc-39fca9389e0a
INFO: key_placer.py:532: Removing 8a245ee8-1aa6-4072-b182-8b20df9eca78
INFO: key_placer.py:532: Removing b1d5ce8a-898f-412c-83ee-b75596db56d4
INFO: key_placer.py:532: Removing 423cb010-1435-4240-a350-a66005a6b7fb
INFO: key_placer.py:532: Removing 9caa6f7f-ef99-4b92-a277-025c9951cc54
INFO: key_placer.py:532: Removing f42830d5-5f24-4768-8aaf-06f85bad6d16
INFO: key_placer.py:532: Removing ed9668e4-b95d-4303-ab89-69109751b8a9
INFO: key_placer.py:532: Removing 02b8d992-8bc8-4178-a000-fd4e8ce1dd16
INFO: key_placer.py:532: Removing 81497a8c-9987-4858-95bb-60f1d13c047f
INFO: key_placer.py:532: Removing 62d75130-dd11-498d-8de1-8dfe0e8f19b1
INFO: key_placer.py:532: Removing 41a57f45-8a11-4a7d-826b-90931c838175
INFO: key_placer.py:532: Removing 40c5a85c-ea25-4f5f-930f-c07960b48cf4
INFO: key_placer.py:532: Removing d6d1422c-d7b4-4c38-80b0-bce8e8aad019
INFO: key_placer.py:532: Removing 7f95d616-68e3-4df3-90d1-fe28d8b71757
INFO: key_placer.py:532: Removing cac88e88-4559-42de-9e78-f3cb00b6b65e
INFO: key_placer.py:532: Removing 724c406f-4c5c-4c5e-a8c7-fdf36733e677
INFO: key_placer.py:532: Removing 1503f23c-905f-4718-a078-ba1f12971069
INFO: key_placer.py:532: Removing 39861bae-04d8-416f-adab-c73b7490fbfb
INFO: key_placer.py:532: Removing aa38a939-d8ca-4b66-b3c1-d7613526e833
INFO: key_placer.py:532: Removing 6df38014-e400-47a6-be7a-4b33043900d1
INFO: key_placer.py:532: Removing 5b648b04-a937-48bf-8b82-8102c6598010
INFO: key_placer.py:532: Removing b1ff890b-2a98-44a1-b86e-c995d8dea886
INFO: key_placer.py:532: Removing e8bb59ac-4ec1-4fa2-9f7d-7c4e5794dd16
INFO: key_placer.py:532: Removing fe8dfbdc-18c0-4c07-9a60-758a42e10889
INFO: key_placer.py:532: Removing 8db23786-340a-46f6-bb74-b7d0c95eec26
INFO: key_placer.py:532: Removing d74fd45d-8329-4845-a63e-0764a54f8ea6
INFO: key_placer.py:532: Removing 5df90b56-05d3-46ce-a672-83f59425bfd8
INFO: key_placer.py:532: Removing e48e94f2-1d8b-4ea9-a8b8-627e4dfd85bb
INFO: key_placer.py:532: Removing 533f55a6-b403-48ef-a67e-31b0d0f0a957
INFO: key_placer.py:532: Removing 200e57ab-eb29-48aa-bdf4-410667e861ea
INFO: key_placer.py:532: Removing 51230520-f43d-43a7-8731-c656c0765be1
INFO: key_placer.py:532: Removing dbadca56-47ea-4c82-9b9b-0197fc0328c3
INFO: key_placer.py:532: Removing 998315e9-a140-4928-8e56-6c1d9a0dff6a
INFO: key_placer.py:532: Removing 3e3628fb-e4c0-4239-a195-435973e783c9
INFO: key_placer.py:532: Removing b0ca0f31-17b4-4dfc-8564-8637582c0f4a
INFO: key_placer.py:532: Removing 6096774d-7b8a-4405-bd6a-1b31fb4cf8f5
INFO: key_placer.py:532: Removing 43731802-22bd-4bb5-9c03-38b631147b05
INFO: key_placer.py:532: Removing 00817ae7-42e6-422e-a75a-6212db36390b
INFO: key_placer.py:532: Removing e496c6ec-26cd-4fc6-ab27-5ec3b1a1ad3e
INFO: key_placer.py:532: Removing e00d3491-9af4-4609-9626-48927b581366
INFO: key_placer.py:532: Removing 315423f6-e36d-49b6-affc-274f84862031
INFO: key_placer.py:532: Removing 0a4f6a55-aa9c-4d7b-89b7-469d2f9f7b94
INFO: key_placer.py:532: Removing bdcd8c3b-3bb6-496e-a353-12612b985a99
INFO: key_placer.py:532: Removing 2c8c94b3-e587-4af5-8bfe-7117065f94e1
INFO: key_placer.py:532: Removing 917d36e0-1a24-42db-b5ed-9c1ed08e951b
INFO: key_placer.py:532: Removing 455ef594-e543-44db-a19f-129857c1f0ac
INFO: key_placer.py:532: Removing d626cb66-dfef-4a11-8d78-78bbd8d1f949
INFO: key_placer.py:532: Removing 6ff08fc3-68f8-4d28-ba46-de620bd3c237
INFO: key_placer.py:532: Removing beb90f8a-d105-4f28-a3cd-f8e79f2e855c
INFO: key_placer.py:532: Removing 42b2f803-cbee-404a-9535-707404df561a
INFO: key_placer.py:532: Removing 33ef8e67-3778-4a07-8059-3d476bcfa0f7
INFO: key_placer.py:532: Removing d3cc3a75-8be3-41cf-9882-0c0003de92d6
INFO: key_placer.py:532: Removing 958b1357-6381-425e-978f-c3e3df1bd1ee
INFO: key_placer.py:532: Removing 20ae8039-8f7d-464d-9f82-b253db2faefd
INFO: key_placer.py:532: Removing 280fc991-e0ec-47bc-a0b2-80c2fd3f7654
INFO: key_placer.py:532: Removing b629c820-22bc-4a59-b492-faa3734f1ea8
INFO: key_placer.py:532: Removing 326aa33e-9120-419b-9b0d-c945b6a2f64f
INFO: key_placer.py:532: Removing ac1e4e75-9dbc-4c9e-82ec-76cff9a60c88
INFO: key_placer.py:532: Removing 1dacc9c9-a404-4433-a078-0810f00ddabd
INFO: key_placer.py:532: Removing 294e645a-eb89-4499-96bc-05484dd42b1e
INFO: key_placer.py:532: Removing e934b126-a078-4428-b9f9-1f9879cd173a
INFO: key_placer.py:532: Removing 9e6d3d7e-c952-4577-89e0-d7752e5b6513
INFO: key_placer.py:532: Removing 1c816915-f9fd-4203-a120-866748df6222
INFO: key_placer.py:532: Removing 2e2822f0-2e83-4a3b-9ef2-c64f771950d4
INFO: key_placer.py:532: Removing c69d9969-37b8-4e30-a808-6b7399707956
INFO: key_placer.py:532: Removing 447427da-9869-45fa-a6a9-9f1798bd83d0
INFO: key_placer.py:532: Removing 67fe5154-999e-4c9d-92d6-1fd70cfc91ff
INFO: key_placer.py:532: Removing 14e7995c-0449-4a8a-9375-7ba78b37f629
INFO: key_placer.py:532: Removing 272b0a68-c8a0-4e1f-8794-0c81f0bec373
INFO: key_placer.py:532: Removing df882278-d121-40ed-8260-a9fa42729b3b
INFO: key_placer.py:532: Removing ad24bbe8-f076-4753-8b64-d27dda89831c
INFO: key_placer.py:532: Removing 7b6c04a8-567d-4914-b566-54be6f1b26fb
INFO: key_placer.py:532: Removing 355cda61-3c1f-4df2-b396-fcb3031517be
INFO: key_placer.py:532: Removing 1bb889f4-e934-4bac-98b7-3674f871b069
INFO: key_placer.py:532: Removing 4087fb33-b311-4828-bc15-ea1995a86ded
INFO: key_placer.py:532: Removing 6abf6455-46c7-4f7f-8144-bce9079e376e
INFO: key_placer.py:532: Removing cec8209a-01f8-47bf-92bf-5f487261eb38
INFO: key_placer.py:532: Removing 47fa2592-f16a-4c47-82bc-ec67148108ea
INFO: key_placer.py:532: Removing ba7de5c6-838f-40a4-8b92-3eae0dd1a490
INFO: key_placer.py:532: Removing cdb8ce86-fb95-4318-a08e-2c52b540fb7d
INFO: key_placer.py:532: Removing 4544cb1b-1b5e-4a94-807f-d23f3819c4da
INFO: key_placer.py:532: Removing 766c6e83-bacd-4fa5-9d2f-9472eb014690
INFO: key_placer.py:532: Removing a0145d20-b9b5-4560-ba8e-434d4ac2cd9d
INFO: key_placer.py:532: Removing 925f9934-d25b-4981-ae61-9058778dd7ce
INFO: key_placer.py:532: Removing c45884a8-7dde-4b57-a8aa-e162f1f0ee54
INFO: key_placer.py:532: Removing 6b95f175-d232-43a9-87a3-22df710a591d
INFO: key_placer.py:532: Removing 2d70b748-3dec-4548-8813-54d048930e41
INFO: key_placer.py:532: Removing d9528605-231d-4a0c-ad66-70afc4754c0f
INFO: key_placer.py:532: Removing 31c4b36a-4232-42b6-840d-0831adc2ee2e
INFO: key_placer.py:532: Removing 61a9d256-f9a0-482b-8463-66c4a80cc870
INFO: key_placer.py:532: Removing 5e65bbc5-b992-41a5-af28-91b6faa018b4
INFO: key_placer.py:532: Removing 05d3a268-0c90-469d-8b11-91c961f8f50e
INFO: key_placer.py:532: Removing c6f06943-543d-4aa4-ab48-bf0eb2910595
INFO: key_placer.py:532: Removing 06a9f337-a7c8-4ec3-9646-4ccc1d199e43
INFO: key_placer.py:532: Removing 434244b7-28c0-46f5-8538-61c2fb6281d4
INFO: key_placer.py:532: Removing 88fd2b26-26c6-4e7f-ac61-2d8d1eea3f99
INFO: key_placer.py:532: Removing 2d6b3618-1ed8-4c56-9b04-f64a6a6eb952
INFO: key_placer.py:532: Removing 599ba5fd-d3a9-4ea7-ae93-383983d7e2a0
INFO: key_placer.py:532: Removing 7e5437d5-621d-4abe-a5d7-6b54463de476
INFO: key_placer.py:532: Removing a60d6666-408c-474f-9c2b-6ee4001612d2
